timestamp,voltage,anomaly
2025-06-26T15:42:21.944638,116.58990990349436,0
2025-06-26T15:42:21.955834,105.29129582871992,1
2025-06-26T15:42:21.966163,120.5054302844558,0
2025-06-26T15:42:21.976526,119.67445556776235,0
2025-06-26T15:42:21.986883,112.85026863092804,1
2025-06-26T15:42:21.997136,114.25726443144205,0
2025-06-26T15:42:22.007523,110.79388686971531,0
2025-06-26T15:42:22.017905,121.01649307227626,0
2025-06-26T15:42:22.028154,110.21845482935267,0
2025-06-26T15:42:22.038359,114.75326015535454,0
2025-06-26T15:42:22.048670,113.07317774772979,0
2025-06-26T15:42:22.059132,121.04615194356218,0
2025-06-26T15:42:22.069381,110.68167298832462,0
2025-06-26T15:42:22.079770,119.53299397378542,0
2025-06-26T15:42:22.090394,113.89459816107812,0
2025-06-26T15:42:22.100961,118.59937406609596,1
2025-06-26T15:42:22.111290,0,1
2025-06-26T15:42:22.121635,122.61927347884105,0
2025-06-26T15:42:22.131853,0,1
2025-06-26T15:42:22.142461,119.42477450095978,1
2025-06-26T15:42:22.152727,0,1
2025-06-26T15:42:22.162812,116.10014021640362,0
2025-06-26T15:42:22.173031,112.52320822634871,0
2025-06-26T15:42:22.183198,118.37830680998636,0
2025-06-26T15:42:22.193633,97.6659217131525,1
2025-06-26T15:42:22.204151,115.52703215040104,0
2025-06-26T15:42:22.214421,117.66736399639863,0
2025-06-26T15:42:22.224591,112.19730947850925,0
2025-06-26T15:42:22.234834,110.07605510787577,0
2025-06-26T15:42:22.245286,118.00273061272273,0
2025-06-26T15:42:22.255536,122.59431638714798,0
2025-06-26T15:42:22.266209,110.08831110216148,0
2025-06-26T15:42:22.276749,0,1
2025-06-26T15:42:22.287269,117.09153135073159,0
2025-06-26T15:42:22.297724,123.0352255694759,0
2025-06-26T15:42:22.308233,123.76673078096545,0
2025-06-26T15:42:22.318674,123.16224377004372,0
2025-06-26T15:42:22.329193,113.48017781115618,0
2025-06-26T15:42:22.339834,111.86410124949039,0
2025-06-26T15:42:22.350169,122.22257328806036,0
2025-06-26T15:42:22.360784,111.33205549115537,0
2025-06-26T15:42:22.371289,115.44283859776617,0
2025-06-26T15:42:22.381480,112.30417418437966,0
2025-06-26T15:42:22.392050,112.62134588320139,0
2025-06-26T15:42:22.402763,119.9161511016658,0
2025-06-26T15:42:22.413304,122.67147962134652,0
2025-06-26T15:42:22.423626,119.12535726949221,0
2025-06-26T15:42:22.434035,116.8142914082321,0
2025-06-26T15:42:22.444245,120.77549350344043,0
2025-06-26T15:42:22.454616,121.2291580715206,0
2025-06-26T15:42:22.464977,113.01102027910798,0
2025-06-26T15:42:22.475603,115.35130995658498,0
2025-06-26T15:42:22.486368,122.98543606219208,0
2025-06-26T15:42:22.496767,95.47441136652631,1
2025-06-26T15:42:22.507287,122.82528028172109,0
2025-06-26T15:42:22.517780,113.43639888431635,0
2025-06-26T15:42:22.527990,120.69437722743228,0
2025-06-26T15:42:22.538486,115.83536488488842,0
2025-06-26T15:42:22.549035,114.88817632757505,0
2025-06-26T15:42:22.559472,121.85294648786332,0
2025-06-26T15:42:22.569983,118.92229757501549,0
2025-06-26T15:42:22.580535,0,1
2025-06-26T15:42:22.590824,120.63980656338822,0
2025-06-26T15:42:22.601469,122.32326631674923,0
2025-06-26T15:42:22.611907,113.71543255503371,0
2025-06-26T15:42:22.622348,120.19645462161587,0
2025-06-26T15:42:22.632702,95.08244781448448,1
2025-06-26T15:42:22.643144,106.60155593318217,1
2025-06-26T15:42:22.653767,111.18259173219425,0
2025-06-26T15:42:22.664505,120.7425307347118,0
2025-06-26T15:42:22.675236,115.42307309508729,0
2025-06-26T15:42:22.685683,116.49292775355313,0
2025-06-26T15:42:22.696187,112.97972212584325,0
2025-06-26T15:42:22.706426,117.18303448965453,0
2025-06-26T15:42:22.716694,117.33352368295834,0
2025-06-26T15:42:22.727190,114.86698088632974,0
2025-06-26T15:42:22.737708,110.77538314927845,0
2025-06-26T15:42:22.748220,110.25924698337562,0
2025-06-26T15:42:22.758994,118.61913428788458,0
2025-06-26T15:42:22.769699,116.07132289968835,1
2025-06-26T15:42:22.780129,112.51456160275907,0
2025-06-26T15:42:22.790675,120.58926950201491,0
2025-06-26T15:42:22.800944,115.51866921241594,0
2025-06-26T15:42:22.811191,120.73801310739054,0
2025-06-26T15:42:22.821772,118.30336006609652,0
2025-06-26T15:42:22.832551,111.46809618327225,0
2025-06-26T15:42:22.843115,121.540428237763,0
2025-06-26T15:42:22.853480,110.2205638228364,0
2025-06-26T15:42:22.864068,114.38884740840352,1
2025-06-26T15:42:22.874795,110.9873543386144,0
2025-06-26T15:42:22.885220,120.50217854662037,0
2025-06-26T15:42:22.895758,110.15652674567798,0
2025-06-26T15:42:22.906194,121.21942191622652,0
2025-06-26T15:42:22.916701,121.47611228848918,0
2025-06-26T15:42:22.927341,119.25565646756726,0
2025-06-26T15:42:22.937675,120.57980490483922,0
2025-06-26T15:42:22.948282,112.57249767280041,0
2025-06-26T15:42:22.958931,0,1
2025-06-26T15:42:22.969677,111.34794701906937,0
2025-06-26T15:42:22.980115,119.85699061675824,0
2025-06-26T15:42:22.990635,115.97496238579572,0
2025-06-26T15:42:23.001127,121.26067042589278,0
2025-06-26T15:42:23.011779,0,1
2025-06-26T15:42:23.022485,110.227851372176,0
2025-06-26T15:42:23.033080,113.36059319715538,0
2025-06-26T15:42:23.043423,120.67969445037939,0
2025-06-26T15:42:23.053747,119.2306728530669,0
2025-06-26T15:42:23.064116,112.52431440339839,0
2025-06-26T15:42:23.074450,121.15310188267843,0
2025-06-26T15:42:23.084969,117.13574919832246,1
2025-06-26T15:42:23.095564,116.618039861432,0
2025-06-26T15:42:23.105841,116.83338786123853,0
2025-06-26T15:42:23.116210,117.98843109742808,0
2025-06-26T15:42:23.126697,110.45368915898241,0
2025-06-26T15:42:23.137235,114.6900870492365,0
2025-06-26T15:42:23.147326,113.07648430579414,0
2025-06-26T15:42:23.157869,120.50614079880074,0
2025-06-26T15:42:23.168332,115.74340637308751,1
2025-06-26T15:42:23.178873,119.72927749510417,0
2025-06-26T15:42:23.189211,115.0593563108198,0
2025-06-26T15:42:23.199500,113.21404970400843,0
2025-06-26T15:42:23.209927,118.15242986205938,0
2025-06-26T15:42:23.220400,112.93743178984907,0
2025-06-26T15:42:23.230944,119.0353967723661,0
2025-06-26T15:42:23.241215,122.58647467755453,0
2025-06-26T15:42:23.251610,113.93285137710389,0
2025-06-26T15:42:23.262026,111.93502070033692,0
2025-06-26T15:42:23.272385,94.11055443070596,1
2025-06-26T15:42:23.282769,0,1
2025-06-26T15:42:23.293360,112.54452277468499,0
2025-06-26T15:42:23.304009,116.3200268793048,0
2025-06-26T15:42:23.314631,118.15280920126182,0
2025-06-26T15:42:23.325195,110.3799992152362,0
2025-06-26T15:42:23.335618,119.31899034591645,0
2025-06-26T15:42:23.345892,115.37148152850685,0
2025-06-26T15:42:23.356393,122.30202312849994,0
2025-06-26T15:42:23.366599,118.63834881311226,0
2025-06-26T15:42:23.376780,121.15581662671293,0
2025-06-26T15:42:23.387071,114.1502150249254,0
2025-06-26T15:42:23.397524,123.20488968084516,0
2025-06-26T15:42:23.407752,110.09309923355086,0
2025-06-26T15:42:23.418292,123.87302072043761,0
2025-06-26T15:42:23.428836,117.37309859689196,0
2025-06-26T15:42:23.439071,121.23535965429926,0
2025-06-26T15:42:23.449176,112.23859377829419,0
2025-06-26T15:42:23.459500,111.94269166390467,0
2025-06-26T15:42:23.469655,123.88122915982885,0
2025-06-26T15:42:23.480103,120.23677157885601,0
2025-06-26T15:42:23.490501,120.85128359666544,0
2025-06-26T15:42:23.501135,116.85421323382143,0
