timestamp,voltage,anomaly
2025-07-08T16:43:24.156477,122.40883773270679,0
2025-07-08T16:43:24.156477,126.24779884523772,1
2025-07-08T16:43:24.156477,0,1
2025-07-08T16:43:24.156477,130.01401541405102,1
2025-07-08T16:43:24.156477,139.77594938882575,1
2025-07-08T16:43:24.156477,128.19973106079917,1
2025-07-08T16:43:24.156477,105.35280980524522,1
2025-07-08T16:43:24.156477,103.40015046282909,1
2025-07-08T16:43:24.156477,132.64367182870862,1
2025-07-08T16:43:24.156477,138.89139278207475,1
2025-07-08T16:43:24.156477,116.43757828524433,0
2025-07-08T16:43:24.156477,116.91074931256931,0
2025-07-08T16:43:24.156477,119.49177071102098,0
2025-07-08T16:43:24.156477,122.67837098821694,0
2025-07-08T16:43:24.156477,124.7542556555481,0
2025-07-08T16:43:24.156477,119.96337463986815,0
2025-07-08T16:43:24.156477,116.0810106140973,0
2025-07-08T16:43:24.157483,121.78982829539959,0
2025-07-08T16:43:24.157483,116.2445882471269,0
2025-07-08T16:43:24.157483,120.48031994301306,0
2025-07-08T16:43:24.157483,124.75159516584884,0
2025-07-08T16:43:24.157483,124.22420700858885,0
2025-07-08T16:43:24.157483,122.71749085664192,0
2025-07-08T16:43:24.157483,123.65032026592948,0
2025-07-08T16:43:24.157483,122.38957367269771,0
2025-07-08T16:43:24.157483,118.81340985617169,0
2025-07-08T16:43:24.157483,118.67964198741892,0
2025-07-08T16:43:24.157483,126.48326515645628,1
2025-07-08T16:43:24.157483,120.70617848566864,0
2025-07-08T16:43:24.157483,123.69625231460054,0
2025-07-08T16:43:24.157483,122.019676607005,0
2025-07-08T16:43:24.157483,118.93016062661331,0
2025-07-08T16:43:24.157483,124.82969019060027,0
2025-07-08T16:43:24.157483,0,1
2025-07-08T16:43:24.157483,0,1
2025-07-08T16:43:24.157483,122.35709249534234,0
2025-07-08T16:43:24.157483,118.59901516837604,0
2025-07-08T16:43:24.157483,124.05409141601108,0
2025-07-08T16:43:24.157483,121.38971467274744,0
2025-07-08T16:43:24.157483,131.13216365078586,1
2025-07-08T16:43:24.157483,133.8715839991612,1
2025-07-08T16:43:24.157483,129.24854366834506,1
2025-07-08T16:43:24.157483,119.69325574060595,0
2025-07-08T16:43:24.157483,123.34978988431573,0
2025-07-08T16:43:24.157483,106.71761301721618,1
2025-07-08T16:43:24.157483,127.3256065612873,1
2025-07-08T16:43:24.157483,103.34009167165391,1
2025-07-08T16:43:24.157483,128.01445316267638,1
2025-07-08T16:43:24.157483,111.49373287886762,1
2025-07-08T16:43:24.157483,0,1
2025-07-08T16:43:24.157483,90.79512992192628,1
2025-07-08T16:43:24.157483,112.0736367627014,1
2025-07-08T16:43:24.157483,127.06845492152044,1
2025-07-08T16:43:24.157483,120.75875161313546,0
2025-07-08T16:43:24.157483,126.72393138810607,1
2025-07-08T16:43:24.157483,110.64056611376402,1
2025-07-08T16:43:24.157483,131.91476261069846,1
2025-07-08T16:43:24.157483,0,1
2025-07-08T16:43:24.157483,126.7713801653809,1
2025-07-08T16:43:24.157483,0,1
2025-07-08T16:43:24.157483,85.81903975574245,1
2025-07-08T16:43:24.157483,86.58931019105007,1
2025-07-08T16:43:24.157483,103.6708526568815,1
2025-07-08T16:43:24.157483,113.34861721307581,1
2025-07-08T16:43:24.157483,109.9783289713576,1
2025-07-08T16:43:24.157483,131.99763280571906,1
2025-07-08T16:43:24.157483,0,1
2025-07-08T16:43:24.157483,117.35041593111978,0
2025-07-08T16:43:24.157483,120.9315024218849,0
2025-07-08T16:43:24.157483,121.97979219981653,0
2025-07-08T16:43:24.157483,116.79113806701304,0
2025-07-08T16:43:24.157483,121.44534754289728,0
2025-07-08T16:43:24.157483,122.44965789801856,0
2025-07-08T16:43:24.157483,122.85116786049508,0
2025-07-08T16:43:24.157483,124.80793566997193,0
2025-07-08T16:43:24.157483,137.76689001165394,1
2025-07-08T16:43:24.157483,127.42196567862045,1
